Listings id,Last year reviews,Host since,Host is superhost,Host number of listings,Neighbourhood,Beds number,Bedrooms number,Property type,Maximum allowed guests,Price,Total reviews,Rating score,Accuracy score,Cleanliness score,Checkin score,Communication score,Location score,Value for money score,Reviews per month,City,Season,Bathrooms number,Bathrooms type,Coordinates,Date of scraping
43346249,4,2018-05-09,Host,3.0,MACIACHINI - MAGGIOLINA,2.0,1.0,Private room,2,65.0,4,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.75,Milano,Early Summer,1,private,"45.49262, 9.19627",2024-06-15
20976765,28,2016-11-20,Host,6.0,TICINESE,2.0,2.0,Entire home,4,100.0,81,4.7,4.72,4.74,4.78,4.89,4.86,4.51,0.99,Milano,Early Summer,1,private,"45.45582, 9.18714",2024-06-15
1102936000579843812,1,2012-08-04,Host,4.0,STADERA,2.0,1.0,Entire home,3,200.0,1,4.0,4.0,3.0,5.0,5.0,5.0,4.0,0.46,Milano,Early Summer,1,private,"45.43695540841241, 9.183007074123688",2024-06-15
1116338363820966536,2,2016-04-05,Host,2.0,WASHINGTON,2.0,1.0,Entire home,4,95.0,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.98,Milano,Early Summer,1,private,"45.4604338, 9.1552663",2024-06-15
54137921,19,2012-09-28,Superhost,2.0,MECENATE,1.0,1.0,Private room,2,46.0,42,4.95,4.95,4.95,5.0,5.0,4.81,4.86,1.42,Milano,Early Summer,2,shared,"45.45867, 9.24855",2024-06-15
17331618,1,2012-05-30,Host,155.0,ISOLA,1.0,1.0,Entire home,2,81.0,270,4.29,4.52,4.54,4.72,4.62,4.73,4.43,3.04,Milano,Early Summer,1,private,"45.486626, 9.188427",2024-06-15
53356435,2,2021-10-05,Host,52.0,DUOMO,2.0,1.0,Entire home,3,141.0,4,3.25,3.5,3.5,3.5,3.25,4.0,3.0,0.18,Milano,Early Summer,1,private,"45.46088, 9.18077",2024-06-15
609861648970795915,5,2019-10-21,Superhost,8.0,BUENOS AIRES - VENEZIA,2.0,1.0,Entire home,4,201.0,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.36,Milano,Early Summer,1,private,"45.480373, 9.219095",2024-06-15
1028771858165688538,16,2023-07-03,Host,29.0,TICINESE,2.0,1.0,Entire home,4,4403.0,16,4.63,4.5,4.44,4.69,4.88,4.75,4.38,2.29,Milano,Early Summer,1,private,"45.4519961, 9.1826851",2024-06-15
875777229506174684,50,2021-05-12,Superhost,7.0,BRERA,5.0,2.0,Entire home,8,614.0,58,4.9,4.91,4.95,4.81,4.88,4.79,4.79,4.34,Milano,Early Summer,2,private,"45.4781325, 9.1951531",2024-06-15
866361117167355261,38,2015-10-26,Superhost,2.0,LORETO,2.0,1.0,Entire home,4,80.0,44,4.91,4.89,4.89,4.52,4.82,4.45,4.64,3.09,Milano,Early Summer,1,private,"45.4909532081474, 9.221783615648746",2024-06-15
5687979,32,2015-03-05,Superhost,1.0,CENTRALE,2.0,1.0,Entire home,4,78.0,77,4.84,4.86,4.66,4.91,4.96,4.81,4.74,0.76,Milano,Early Summer,1,private,"45.4919, 9.20538",2024-06-15
1044124822475231735,7,2017-05-06,Host,112.0,SARPI,1.0,0.0,Entire home,2,107.0,7,4.71,4.86,4.57,4.57,4.71,4.57,4.57,1.21,Milano,Early Summer,1,private,"45.4837, 9.17817",2024-06-15
16167984,24,2015-07-21,Superhost,1.0,CITTA' STUDI,1.0,1.0,Entire home,2,70.0,57,4.91,4.96,4.98,4.96,4.98,4.7,4.86,0.66,Milano,Early Summer,1,private,"45.46817, 9.23122",2024-06-15
886785172897328739,2,2023-04-12,Host,1.0,BUENOS AIRES - VENEZIA,0.0,1.0,Entire home,2,260.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.24,Milano,Early Summer,1,private,"45.47101132181453, 9.20824784859524",2024-06-15
922387582670740062,23,2022-11-06,Superhost,1.0,BANDE NERE,2.0,2.0,Entire home,4,164.0,23,4.78,4.87,4.83,4.96,4.96,4.57,4.65,2.49,Milano,Early Summer,1,private,"45.4552169, 9.1399974",2024-06-15
1005684134326470271,1,2021-10-05,Host,52.0,PORTA ROMANA,1.0,1.0,Entire home,4,95.0,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.12,Milano,Early Summer,0,private,"45.44727049999999, 9.2032798",2024-06-15
1143398361445060015,1,2024-04-26,Host,1.0,ISOLA,1.0,1.0,Entire home,2,120.0,1,4.0,5.0,4.0,4.0,5.0,5.0,4.0,0.88,Milano,Early Summer,1,private,"45.48895026070823, 9.187378252778611",2024-06-15
1151836893279066820,1,2024-04-27,Host,1.0,NAVIGLI,0.0,1.0,Private room,2,70.0,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,Milano,Early Summer,1,private,"45.45140146339301, 9.17682074554438",2024-06-15
919511351229659022,40,2022-03-06,Host,35.0,NAVIGLI,1.0,0.0,Entire home,2,107.0,40,4.93,4.92,4.97,4.87,4.9,4.9,4.87,3.34,Milano,Early Summer,1,private,"45.4509642, 9.1736431",2024-06-15
23019302,28,2014-12-22,Superhost,1.0,DERGANO,2.0,1.0,Private room,2,89.0,233,4.94,4.94,4.88,4.94,4.96,4.8,4.88,3.02,Milano,Early Summer,1,private,"45.50351, 9.17946",2024-06-15
985222640043810309,7,2017-08-04,Host,99.0,TICINESE,2.0,2.0,Entire home,3,150.0,7,4.29,4.71,4.57,4.57,4.71,4.43,4.0,1.21,Milano,Early Summer,1,private,"45.45638, 9.17602",2024-06-15
1022828,102,2012-05-01,Superhost,2.0,PORTA ROMANA,1.0,1.0,Entire home,2,69.0,425,4.88,4.88,4.85,4.96,4.97,4.89,4.76,3.12,Milano,Early Summer,1,private,"45.4509, 9.19866",2024-06-15
997594501737169027,3,2023-10-08,Host,16.0,MACIACHINI - MAGGIOLINA,3.0,1.0,Private room,4,61.0,3,4.33,4.33,4.0,4.67,5.0,4.67,3.67,0.36,Milano,Early Summer,1,shared,"45.49233, 9.20357",2024-06-15
904106350168249936,41,2013-06-24,Superhost,3.0,ISOLA,1.0,1.0,Entire home,4,93.0,42,4.83,4.9,4.66,4.95,5.0,4.8,4.66,3.41,Milano,Early Summer,1,private,"45.4968775, 9.1852529",2024-06-15
33761269,30,2017-10-11,Host,95.0,TICINESE,2.0,2.0,Entire home,6,114.0,166,4.75,4.74,4.77,4.69,4.75,4.82,4.62,2.63,Milano,Early Summer,2,private,"45.45788, 9.17814",2024-06-15
1072452314773112386,10,2015-04-15,Superhost,10.0,MECENATE,2.0,1.0,Entire home,3,80.0,10,4.9,5.0,5.0,4.9,5.0,4.8,4.7,4.55,Milano,Early Summer,1,private,"45.46039769909596, 9.242773849737564",2024-06-15
907821241624377013,23,2014-03-21,Host,2.0,SELINUNTE,2.0,1.0,Entire home,2,101.0,23,4.3,4.65,4.52,4.7,4.52,4.52,3.91,1.9,Milano,Early Summer,1,private,"45.46918626581515, 9.132405088888362",2024-06-15
29673601,64,2013-12-21,Superhost,1.0,NIGUARDA - CA' GRANDA,1.0,1.0,Private room,1,74.0,493,4.97,4.98,4.99,4.97,4.99,4.8,4.91,7.2,Milano,Early Summer,1,shared,"45.50486, 9.19419",2024-06-15
51034277,0,2014-12-10,Host,5.0,GHISOLFA,1.0,1.0,Private room,2,25.0,6,4.83,5.0,4.67,5.0,5.0,4.5,4.83,0.17,Milano,Early Summer,1,shared,"45.4901, 9.15634",2024-06-15
16359863,43,2015-08-09,Superhost,7.0,XXII MARZO,1.0,1.0,Entire home,2,100.0,340,4.91,4.94,4.83,4.97,4.98,4.68,4.83,3.76,Milano,Early Summer,1,private,"45.45677, 9.21554",2024-06-15
54144609,7,2016-12-12,Host,4.0,VIALE MONZA,0.0,1.0,Entire home,2,70.0,30,4.67,4.87,4.43,4.77,4.8,4.33,4.43,1.06,Milano,Early Summer,2,private,"45.5056, 9.23088",2024-06-15
1118167501579788637,1,2020-01-10,Host,96.0,BUENOS AIRES - VENEZIA,2.0,1.0,Entire home,3,65.0,1,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,Milano,Early Summer,1,private,"45.4726492, 9.2162205",2024-06-15
1124216313986025482,5,2014-07-16,Host,2.0,TIBALDI,2.0,1.0,Entire home,4,100.0,5,4.8,4.8,4.8,4.8,4.8,4.6,4.6,2.34,Milano,Early Summer,1,private,"45.4417949314397, 9.179400019347668",2024-06-15
50740748,23,2015-11-17,Host,7.0,CENTRALE,1.0,1.0,Private room,2,242.0,143,4.85,4.85,4.86,4.77,4.67,4.71,4.71,4.04,Milano,Early Summer,1,private,"45.48446, 9.20393",2024-06-15
5707341,2,2014-12-17,Host,1.0,WASHINGTON,2.0,2.0,Entire home,5,250.0,34,4.88,4.97,4.97,4.91,4.94,4.67,4.79,0.3,Milano,Early Summer,2,private,"45.45651, 9.15536",2024-06-15
669425824663661201,2,2015-02-13,Host,547.0,BRERA,2.0,0.0,Entire home,3,141.0,7,3.43,4.0,4.0,3.71,4.14,4.57,3.0,0.31,Milano,Early Summer,1,private,"45.4710701, 9.184521",2024-06-15
819489678976890702,6,2017-04-11,Host,1.0,CENTRALE,0.0,1.0,Entire home,2,93.0,13,4.85,4.92,4.85,4.62,4.62,4.62,4.69,0.79,Milano,Early Summer,1,private,"45.49169640643613, 9.203668652029746",2024-06-15
1079735940815711221,8,2018-12-07,Host,2.0,BOVISA,0.0,1.0,Entire home,3,61.0,8,4.63,4.86,4.86,4.86,5.0,4.86,4.71,1.98,Milano,Early Summer,1,private,"45.5013054554188, 9.162916062565593",2024-06-15
1590485,1,2013-03-20,Host,2.0,BUENOS AIRES - VENEZIA,1.0,1.0,Entire home,2,118.0,17,4.88,4.94,4.82,4.88,5.0,4.81,4.75,0.13,Milano,Early Summer,1,private,"45.47788, 9.222",2024-06-15
822340942934217125,2,2018-03-10,Host,40.0,VIGENTINA,0.0,0.0,Entire home,3,64.0,2,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,Milano,Early Summer,1,private,"45.44915, 9.19576",2024-06-15
40480719,1,2019-09-15,Superhost,4.0,TORTONA,2.0,1.0,Entire home,4,115.0,1,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.45,Milano,Early Summer,1,private,"45.45609, 9.16056",2024-06-15
52698732,0,2012-08-06,Host,1.0,GARIBALDI REPUBBLICA,0.0,1.0,Entire home,2,120.0,5,5.0,4.8,4.6,5.0,5.0,5.0,4.8,0.16,Milano,Early Summer,1,private,"45.48068, 9.195",2024-06-15
868646199128399303,8,2014-03-25,Host,1.0,LORETO,2.0,1.0,Entire home,2,93.0,9,4.89,5.0,4.89,5.0,5.0,4.67,4.67,0.72,Milano,Early Summer,1,private,"45.49008067242634, 9.217655115344243",2024-06-15
5028592,7,2015-01-11,Host,1.0,XXII MARZO,3.0,2.0,Entire home,4,105.0,63,4.75,4.89,4.92,4.97,4.9,4.75,4.73,0.56,Milano,Early Summer,1,private,"45.46715, 9.20869",2024-06-15
965562031245686144,1,2015-06-03,Host,1.0,LORETO,1.0,1.0,Private room,2,50.0,1,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.45,Milano,Early Summer,1,private,"45.487198812344566, 9.219288487637677",2024-06-15
643186345632685660,2,2016-06-01,Host,1.0,LORETO,1.0,1.0,Private room,2,63.0,32,4.59,4.75,4.56,4.94,4.91,4.72,4.44,1.29,Milano,Early Summer,1,shared,"45.49122, 9.21389",2024-06-15
39576792,3,2019-10-23,Host,1.0,LORETO,3.0,2.0,Entire home,4,89.0,25,4.12,4.68,4.28,4.48,4.52,4.6,4.16,0.44,Milano,Early Summer,1,private,"45.4939, 9.22122",2024-06-15
947188094789244101,4,2023-02-08,Host,67.0,GUASTALLA,1.0,1.0,Entire home,2,190.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.42,Milano,Early Summer,1,private,"45.46945, 9.20345",2024-06-15
1027950799302064158,2,2023-02-18,Host,26.0,BUENOS AIRES - VENEZIA,2.0,1.0,Entire home,3,120.0,2,3.5,3.0,4.5,4.5,4.0,4.0,3.5,0.29,Milano,Early Summer,1,private,"45.4772087, 9.2222525",2024-06-15
759260243762860753,3,2020-12-10,Superhost,13.0,BRERA,4.0,3.0,Entire home,7,344.0,4,4.5,4.5,4.75,4.75,5.0,5.0,4.75,0.21,Milano,Early Summer,2,private,"45.48102, 9.18548",2024-06-15
52912279,0,2014-06-28,Host,4.0,MACIACHINI - MAGGIOLINA,1.0,1.0,Private room,2,188.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08,Milano,Early Summer,1,private,"45.49284, 9.20251",2024-06-15
2286357,2,2012-08-08,Host,1.0,GRECO,4.0,1.0,Entire home,4,60.0,44,4.32,4.39,4.25,4.55,4.64,3.95,4.18,0.42,Milano,Early Summer,1,private,"45.5035, 9.20735",2024-06-15
882688274273858681,61,2015-08-05,Superhost,1.0,TIBALDI,2.0,2.0,Entire home,3,104.0,69,4.87,4.96,4.87,4.91,4.99,4.7,4.81,5.1,Milano,Early Summer,1,private,"45.44073563942507, 9.180461838841438",2024-06-15
1107773462431178751,1,2012-06-23,Superhost,65.0,S. SIRO,5.0,3.0,Entire home,5,326.0,1,5.0,5.0,5.0,4.0,4.0,5.0,4.0,0.48,Milano,Early Summer,2,private,"45.47238377124619, 9.128726011223744",2024-06-15
1138931403480088718,3,2014-01-18,Superhost,2.0,BUENOS AIRES - VENEZIA,1.0,1.0,Private room,2,95.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.57,Milano,Early Summer,1,private,"45.48171831727444, 9.20935081845914",2024-06-15
31140538,1,2018-12-27,Host,2.0,BRERA,1.0,1.0,Entire home,2,147.0,10,5.0,5.0,4.9,5.0,5.0,5.0,4.9,0.15,Milano,Early Summer,1,private,"45.47412, 9.18192",2024-06-15
620205148848695088,56,2021-07-03,Host,8.0,BUENOS AIRES - VENEZIA,2.0,0.0,Entire home,2,89.0,136,4.51,4.61,4.69,4.45,4.86,4.68,4.48,5.38,Milano,Early Summer,1,private,"45.48254, 9.20795",2024-06-15
623034282084784368,0,2015-02-13,Host,547.0,MAGENTA - S. VITTORE,1.0,0.0,Entire home,2,113.0,20,3.6,3.9,4.55,4.45,4.2,4.7,3.85,0.82,Milano,Early Summer,1,private,"45.468292, 9.173558",2024-06-15
1036052637933324362,3,2012-03-30,Host,179.0,TORTONA,1.0,1.0,Entire home,4,123.0,3,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0.66,Milano,Early Summer,1,private,"45.45227915508943, 9.155296163562763",2024-06-15
51853649,26,2015-10-08,Host,3.0,SARPI,2.0,1.0,Entire home,3,128.0,49,4.88,4.86,4.88,4.69,4.98,4.82,4.73,1.98,Milano,Early Summer,1,private,"45.48185, 9.1787",2024-06-15
836165454851687873,4,2012-08-31,Superhost,7.0,DUOMO,1.0,1.0,Entire home,2,110.0,6,4.5,4.67,4.83,4.5,4.67,4.83,4.33,0.41,Milano,Early Summer,1,private,"45.4595, 9.1794915",2024-06-15
833215031344811162,25,2015-12-28,Superhost,4.0,BRERA,2.0,1.0,Entire home,4,203.0,43,4.79,4.81,4.93,4.74,4.86,4.95,4.79,2.79,Milano,Early Summer,1,private,"45.4706465, 9.1848276",2024-06-15
24383630,5,2017-01-18,Host,23.0,CENTRALE,2.0,1.0,Entire home,4,122.0,47,4.7,4.79,4.79,4.85,4.83,4.85,4.7,0.62,Milano,Early Summer,1,private,"45.48085, 9.20141",2024-06-15
5226701,23,2012-10-23,Host,5.0,GUASTALLA,4.0,3.0,Entire home,6,150.0,197,4.78,4.86,4.84,4.83,4.86,4.89,4.76,1.8,Milano,Early Summer,4,private,"45.45448, 9.20134",2024-06-15
17828864,0,2013-06-20,Host,1.0,STADERA,2.0,1.0,Private room,2,84.0,3,4.0,5.0,5.0,5.0,5.0,4.33,4.33,0.03,Milano,Early Summer,1,shared,"45.43433, 9.18",2024-06-15
17679793,19,2015-02-07,Superhost,6.0,SARPI,3.0,2.0,Entire home,5,116.0,143,4.83,4.85,4.82,4.87,4.9,4.76,4.73,1.63,Milano,Early Summer,2,private,"45.48015, 9.17672",2024-06-15
34304314,0,2015-02-13,Host,547.0,LORETO,1.0,1.0,Entire home,2,118.0,4,3.5,4.5,4.5,4.5,3.75,4.5,4.5,0.07,Milano,Early Summer,1,private,"45.4884, 9.21423",2024-06-15
866768712170395320,16,2015-02-03,Superhost,1.0,GARIBALDI REPUBBLICA,1.0,1.0,Entire home,2,250.0,22,4.95,4.95,4.95,4.95,4.95,4.91,4.86,1.54,Milano,Early Summer,2,private,"45.48397008876994, 9.18277993798256",2024-06-15
44929588,6,2016-10-05,Host,5.0,LODI - CORVETTO,2.0,1.0,Shared room,1,63.0,26,4.81,4.81,4.88,4.96,4.96,4.81,4.58,0.78,Milano,Early Summer,3,shared,"45.44524, 9.21287",2024-06-15
6582156,1,2014-03-21,Host,1.0,FARINI,3.0,2.0,Entire home,4,140.0,10,4.7,4.7,4.7,4.9,4.9,4.7,4.6,0.11,Milano,Early Summer,1,private,"45.49267, 9.18198",2024-06-15
15080245,16,2015-06-22,Superhost,4.0,CENTRALE,1.0,1.0,Entire home,2,100.0,132,4.83,4.91,4.84,4.85,4.97,4.85,4.8,1.4,Milano,Early Summer,1,private,"45.48159, 9.202",2024-06-15
949162428851246119,7,2023-08-02,Host,2.0,TIBALDI,0.0,2.0,Entire home,3,135.0,7,5.0,5.0,5.0,5.0,5.0,4.86,5.0,0.84,Milano,Early Summer,1,private,"45.44165784705691, 9.178099841139211",2024-06-15
1074605320247822876,15,2018-05-18,Superhost,69.0,STADERA,2.0,2.0,Entire home,4,84.0,15,4.6,4.6,4.27,4.67,4.87,4.27,4.53,4.46,Milano,Early Summer,2,private,"45.436902, 9.1820534",2024-06-15
967960923518238142,3,2014-04-03,Host,1.0,SCALO ROMANA,0.0,1.0,Entire home,2,95.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33,Milano,Early Summer,1,private,"45.44453438254215, 9.208675065217417",2024-06-15
49282349,4,2021-04-16,Superhost,9.0,GIAMBELLINO,1.0,1.0,Entire home,2,43.0,8,5.0,5.0,5.0,5.0,5.0,4.75,5.0,0.23,Milano,Early Summer,1,private,"45.44878, 9.14593",2024-06-15
1088550959136246854,10,2017-11-11,Superhost,115.0,GUASTALLA,2.0,1.0,Entire home,4,100.0,10,4.7,4.8,4.8,5.0,5.0,4.6,4.6,2.46,Milano,Early Summer,1,private,"45.4577447, 9.1996457",2024-06-15
12970950,16,2016-05-10,Superhost,1.0,SARPI,2.0,1.0,Entire home,4,102.0,36,4.86,4.92,4.83,4.94,5.0,4.89,4.78,0.38,Milano,Early Summer,1,private,"45.486445318954736, 9.166416956037452",2024-06-15
912068327889628071,15,2015-05-25,Superhost,7.0,BUENOS AIRES - VENEZIA,1.0,1.0,Entire home,2,89.0,15,4.8,4.8,4.93,4.93,4.93,4.73,4.73,1.28,Milano,Early Summer,1,private,"45.48405881832686, 9.21641885767213",2024-06-15
40656619,0,2014-07-12,Host,3.0,VIGENTINA,2.0,2.0,Entire home,3,125.5,12,5.0,5.0,4.83,5.0,5.0,5.0,4.92,0.36,Milano,Early Summer,1,private,"45.45528, 9.18725",2024-06-15
1088998642993666528,11,2023-03-17,Host,1.0,BANDE NERE,0.0,1.0,Entire home,4,89.0,11,5.0,5.0,4.91,4.91,4.73,4.91,4.73,5.16,Milano,Early Summer,1,private,"45.4623314, 9.1339859",2024-06-15
33734906,0,2015-04-19,Host,4.0,SARPI,1.0,2.0,Private room,2,185.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04,Milano,Early Summer,1,shared,"45.47964, 9.17674",2024-06-15
927638636201370472,1,2016-12-23,Host,3.0,RONCHETTO SUL NAVIGLIO,2.0,1.0,Private room,1,83.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.45,Milano,Early Summer,1,shared,"45.44057, 9.14608",2024-06-15
46618365,12,2019-10-30,Host,29.0,XXII MARZO,1.0,1.0,Entire home,4,161.0,31,4.71,4.84,4.84,4.74,4.84,4.81,4.55,1.12,Milano,Early Summer,1,private,"45.46330642700195, 9.207908630371094",2024-06-15
53907688,27,2016-06-14,Superhost,25.0,PORTELLO,0.0,1.0,Entire home,4,115.0,77,4.84,4.88,4.84,4.87,4.92,4.69,4.68,2.56,Milano,Early Summer,1,private,"45.48294, 9.15588",2024-06-15
31312296,28,2013-02-23,Superhost,2.0,SARPI,1.0,1.0,Entire home,2,85.0,180,4.87,4.89,4.85,4.93,4.96,4.74,4.7,2.75,Milano,Early Summer,1,private,"45.48255, 9.17338",2024-06-15
715207178869401192,11,2021-03-14,Host,1.0,CORSICA,0.0,1.0,Entire home,2,68.0,11,4.64,4.64,4.91,4.91,4.82,4.91,4.64,0.92,Milano,Early Summer,1,private,"45.46428934826965, 9.226964088360594",2024-06-15
664885995139751157,41,2015-11-29,Superhost,1.0,DUOMO,2.0,1.0,Entire home,4,145.0,49,4.96,4.96,4.98,4.98,4.94,4.96,4.86,3.53,Milano,Early Summer,1,private,"45.45713404217981, 9.188250369420947",2024-06-15
47443377,19,2017-10-19,Superhost,2.0,PORTA ROMANA,1.0,1.0,Entire home,2,106.0,29,4.86,4.79,4.9,4.76,4.83,4.79,4.72,0.7,Milano,Early Summer,1,private,"45.44922, 9.20551",2024-06-15
13691331,37,2016-06-25,Superhost,1.0,NAVIGLI,3.0,2.0,Entire home,6,170.0,237,4.89,4.94,4.91,4.98,4.98,4.7,4.78,2.5,Milano,Early Summer,2,private,"45.4495, 9.17429",2024-06-15
860840598920668712,35,2022-12-26,Superhost,7.0,MAGGIORE - MUSOCCO,4.0,2.0,Entire home,6,138.0,49,4.96,4.92,4.94,4.96,5.0,4.76,4.92,3.33,Milano,Early Summer,2,private,"45.51146709579475, 9.100208361321798",2024-06-15
812291991362108042,2,2014-10-22,Host,2.0,BANDE NERE,2.0,2.0,Entire home,4,190.0,6,5.0,5.0,5.0,5.0,5.0,5.0,4.83,0.41,Milano,Early Summer,2,private,"45.45849777074736, 9.135758224018222",2024-06-15
6350702,97,2014-04-02,Host,5.0,CENTRALE,1.0,1.0,Entire home,2,71.0,869,4.55,4.71,4.7,4.8,4.85,4.75,4.59,7.84,Milano,Early Summer,1,private,"45.48766, 9.2094",2024-06-15
1108443487715495919,3,2023-02-26,Superhost,7.0,BUENOS AIRES - VENEZIA,5.0,2.0,Entire home,7,466.0,3,4.67,4.67,4.67,4.67,4.67,4.67,4.67,1.14,Milano,Early Summer,2,private,"45.4754657, 9.2089393",2024-06-15
1167412885886654470,3,2024-05-29,Host,1.0,LODI - CORVETTO,1.0,1.0,Entire home,5,104.0,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Milano,Early Summer,1,private,"45.44283, 9.22103",2024-06-15
786133154876786711,1,2022-03-02,Host,23.0,BUENOS AIRES - VENEZIA,2.0,1.0,Entire home,4,184.0,6,4.67,4.83,5.0,4.33,4.83,5.0,4.83,0.34,Milano,Early Summer,1,private,"45.47603381491184, 9.206510513040287",2024-06-15
4330672,0,2014-09-25,Host,138.0,DUOMO,2.0,0.0,Entire home,3,90.0,5,4.8,4.8,4.0,4.8,5.0,5.0,4.6,0.04,Milano,Early Summer,1,private,"45.465, 9.18031",2024-06-15
1092599711621953824,5,2024-01-31,Host,1.0,GHISOLFA,2.0,1.0,Entire home,4,104.0,5,4.6,5.0,5.0,4.8,5.0,4.6,4.8,2.08,Milano,Early Summer,1,private,"45.4932746, 9.1638843",2024-06-15
1117261668002591642,8,2013-09-24,Host,404.0,PORTA ROMANA,2.0,2.0,Entire home,4,154.0,8,4.88,5.0,4.88,4.63,4.63,5.0,4.75,3.38,Milano,Early Summer,1,private,"45.45138, 9.20554",2024-06-15
860016078422107029,6,2023-03-12,Superhost,14.0,QUARTO OGGIARO,2.0,1.0,Entire home,4,99.0,9,5.0,5.0,5.0,5.0,5.0,4.56,5.0,0.61,Milano,Early Summer,1,private,"45.5100556, 9.1337408",2024-06-15
867884076918543972,47,2014-04-09,Superhost,1.0,LORETO,1.0,1.0,Entire home,2,94.0,59,4.92,4.95,4.93,4.9,4.98,4.78,4.76,4.12,Milano,Early Summer,1,private,"45.492766, 9.2189248",2024-06-15
847858614948440602,5,2023-03-15,Host,2.0,DUOMO,1.0,1.0,Entire home,2,280.0,9,4.89,5.0,5.0,4.78,4.56,4.89,4.56,0.68,Milano,Early Summer,1,private,"45.46594410428248, 9.19521353997243",2024-06-15
912193820117093905,2,2017-01-30,Superhost,2.0,PADOVA,1.0,1.0,Entire home,2,70.0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.23,Milano,Early Summer,1,private,"45.4982021, 9.2324408",2024-06-15
41118526,8,2014-06-04,Host,477.0,LAMBRATE,3.0,1.0,Entire home,4,48.0,35,3.94,4.17,3.71,3.77,4.31,4.29,3.91,0.78,Milano,Early Summer,1,private,"45.47916, 9.25022",2024-06-15
876624201590693648,6,2015-08-09,Superhost,3.0,DUOMO,0.0,1.0,Entire home,2,150.0,6,5.0,4.83,5.0,5.0,5.0,5.0,5.0,0.61,Milano,Early Summer,1,private,"45.4646098421263, 9.183668178337834",2024-06-15
1021486162606476376,5,2023-11-10,Host,1.0,MAGENTA - S. VITTORE,2.0,1.0,Entire home,3,114.0,5,4.8,5.0,5.0,4.8,5.0,5.0,4.8,4.29,Milano,Early Summer,1,private,"45.45629203733024, 9.173875079063285",2024-06-15
740303716048679767,18,2017-10-11,Host,95.0,DUOMO,1.0,1.0,Entire home,4,337.0,29,4.59,4.52,4.72,4.66,4.69,4.9,4.59,1.44,Milano,Early Summer,1,private,"45.46045, 9.19025",2024-06-15
1100492993177648476,4,2023-11-07,Host,15.0,LODI - CORVETTO,1.0,0.0,Entire home,2,73.0,4,4.25,5.0,4.5,4.75,5.0,4.25,4.5,1.25,Milano,Early Summer,1,private,"45.4353138, 9.2346496",2024-06-15
870777043851556418,4,2019-03-27,Host,1.0,MECENATE,1.0,1.0,Private room,1,60.0,4,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.42,Milano,Early Summer,1,shared,"45.44670349302861, 9.243197587789552",2024-06-15
922411152414219979,10,2023-06-25,Host,10.0,BUENOS AIRES - VENEZIA,1.0,1.0,Entire home,2,500.0,10,4.9,4.8,4.8,4.9,4.7,4.7,4.8,1.0,Milano,Early Summer,1,private,"45.47465, 9.21742",2024-06-15
53182775,0,2017-07-24,Host,16.0,DUOMO,1.0,1.0,Entire home,4,357.0,1,3.0,3.0,3.0,3.0,4.0,5.0,2.0,0.03,Milano,Early Summer,1,private,"45.46168, 9.19576",2024-06-15
26264851,1,2014-07-18,Host,3.0,GALLARATESE,1.0,2.0,Private room,1,40.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1,Milano,Early Summer,1,shared,"45.49797, 9.09922",2024-06-15
871104157480442089,19,2017-05-13,Superhost,3.0,BUENOS AIRES - VENEZIA,0.0,1.0,Entire home,4,97.0,20,4.85,4.85,4.8,4.9,4.9,4.8,4.6,1.54,Milano,Early Summer,1,private,"45.47889107159973, 9.2061063955484",2024-06-15
811602238019961619,5,2016-04-13,Host,8.0,QT 8,1.0,1.0,Entire home,2,91.0,7,4.43,4.43,4.57,4.14,4.57,4.29,4.14,0.45,Milano,Early Summer,1,private,"45.4854802, 9.1441345",2024-06-15
309905,0,2012-01-11,Host,2.0,TICINESE,3.0,2.0,Entire home,4,200.0,53,4.9,4.84,4.98,4.96,4.94,4.46,4.65,0.35,Milano,Early Summer,2,private,"45.44383, 9.1786",2024-06-15
